ROUTE_ID,STOP_ID,STO_BOX_ID,SRS_REL_STOP,STOP_NAME,DIRECTION,DAYTYPE,TRIPTYPE,HOUR,ONS,OFFS,LEAVE_LOAD
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,4,8,0,26
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,4,2,0,26
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,4,1,0,29
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,4,0,4,24
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,4,0,6,16
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,4,0,7,9
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,4,0,9,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,5,48,0,48
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,5,21,1,68
BX36,43718,102529,2,E TREMONT AV/BRYANT AV,WB,Weekday,Local,5,1,0,2
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,5,19,1,84
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,5,38,2,119
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,5,19,1,136
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,5,10,2,144
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,5,4,1,144
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,5,12,32,123
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,5,20,46,94
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,5,3,29,69
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,5,6,1,73
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,5,6,1,76
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,5,0,1,74
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,5,6,2,77
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,5,7,4,79
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,5,9,5,82
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,5,8,8,86
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,5,17,2,101
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,5,24,3,120
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,5,15,3,129
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,5,26,6,145
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,5,8,22,129
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,5,17,37,105
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,5,15,24,89
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,5,4,3,86
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,5,22,4,98
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,5,7,4,99
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,5,7,5,109
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,5,2,16,90
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,5,0,23,64
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,5,0,32,32
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,5,0,32,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,6,68,0,68
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Limited,6,39,0,39
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,6,30,3,96
BX36,43718,102529,2,E TREMONT AV/BRYANT AV,WB,Weekday,Local,6,19,1,34
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Limited,6,15,2,49
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,6,21,4,111
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Limited,6,10,1,50
BX36,21268,102532,4,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,6,11,3,56
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,6,51,4,156
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Limited,6,22,1,68
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,6,35,5,179
BX36,22027,102533,5,E TREMONT AV/CROTONA AV,WB,Weekday,Local,6,25,4,78
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Limited,6,19,3,73
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,6,13,4,185
BX36,44216,102534,6,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,6,19,2,94
BX36,47404,103321,6,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Limited,6,18,27,44
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,6,13,5,195
BX36,44232,103446,7,E TREMONT AV/3 AV,WB,Weekday,Local,6,24,4,114
BX36,8208,103323,7,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Limited,6,11,2,42
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,6,15,38,171
BX36,48688,102446,9,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,6,16,16,123
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,6,33,60,140
BX36,48689,102447,10,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,6,19,35,107
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,6,8,29,115
BX36,48692,102450,11,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,6,19,22,103
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,6,12,2,124
BX36,48693,102451,12,W TREMONT AV/W 177 ST,WB,Weekday,Local,6,18,6,113
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,6,22,4,140
BX36,43537,100195,13,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,6,33,7,135
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,6,1,2,134
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,6,25,8,150
BX36,59050,104326,14,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,6,14,5,140
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,6,25,10,167
BX36,43541,100199,16,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,6,12,7,143
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,6,26,11,179
BX36,10921,403652,17,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,6,2,27,108
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,6,16,9,208
BX36,43550,403653,18,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,6,0,32,72
BX36,48143,404324,19,WADSWORTH AV/W 181 ST,WB,Weekday,Local,6,1,35,36
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,6,17,12,215
BX36,21262,403670,20,W 179 ST/BROADWAY,WB,Weekday,Local,6,0,34,0
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,6,34,8,235
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,6,30,10,246
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,6,33,15,257
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,6,9,25,227
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,6,29,52,195
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,6,25,31,175
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,6,9,11,172
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,6,54,13,217
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,6,17,7,225
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,6,18,14,235
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,6,3,43,186
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,6,1,57,124
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,6,0,54,69
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,6,0,69,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,7,74,0,74
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Limited,7,69,0,69
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,7,34,2,107
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Limited,7,31,2,96
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,7,19,1,122
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Limited,7,19,3,112
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,7,58,3,176
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Limited,7,65,7,172
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,7,45,5,221
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Limited,7,56,12,219
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,7,16,4,234
BX36,47404,103321,6,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Limited,7,62,131,150
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,7,15,5,241
BX36,8208,103323,7,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Limited,7,64,14,202
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,7,12,41,209
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,7,53,80,183
BX36,48689,102447,10,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,7,0,0,0
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,7,15,35,163
BX36,22027,102533,10,E TREMONT AV/CROTONA AV,WB,Weekday,Limited,7,57,30,285
BX36,48692,102450,11,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,7,0,0,1
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,7,21,4,181
BX36,44232,103446,11,E TREMONT AV/3 AV,WB,Weekday,Limited,7,49,26,286
BX36,48693,102451,12,W TREMONT AV/W 177 ST,WB,Weekday,Local,7,0,0,3
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,7,30,6,200
BX36,43537,100195,13,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,7,2,0,7
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,7,3,4,200
BX36,48689,102447,13,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Limited,7,46,80,222
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,7,50,12,237
BX36,59050,104326,14,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,7,1,0,12
BX36,48692,102450,14,W TREMONT AV/DAVIDSON AV,WB,Weekday,Limited,7,33,45,196
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,7,43,16,256
BX36,43537,100195,15,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Limited,7,42,27,194
BX36,43541,100199,16,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,7,3,1,28
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,7,35,20,263
BX36,10921,403652,17,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,7,0,7,31
BX36,10921,403652,17,W 181 ST/AMSTERDAM AV,WB,Weekday,Limited,7,1,43,118
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,7,31,19,303
BX36,43550,403653,18,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,7,0,12,23
BX36,43550,403653,18,W 181 ST/ST NICHOLAS AV,WB,Weekday,Limited,7,0,41,70
BX36,48143,404324,19,WADSWORTH AV/W 181 ST,WB,Weekday,Local,7,0,14,12
BX36,48143,404324,19,WADSWORTH AV/W 181 ST,WB,Weekday,Limited,7,0,39,28
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,7,34,33,321
BX36,21262,403670,20,W 179 ST/BROADWAY,WB,Weekday,Local,7,0,13,0
BX36,21262,403670,20,W 179 ST/BROADWAY,WB,Weekday,Limited,7,0,26,0
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,7,55,26,357
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,7,51,19,391
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,7,59,32,419
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,7,26,53,402
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,7,70,115,354
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,7,47,74,313
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,7,13,21,299
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,7,79,31,344
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,7,28,12,359
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,7,39,30,393
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,7,3,89,288
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,7,0,108,176
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,7,0,96,81
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,7,0,82,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,8,43,0,43
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Limited,8,36,0,36
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,8,22,2,64
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Limited,8,22,2,57
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,8,11,1,76
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Limited,8,17,2,75
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,8,35,3,111
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Limited,8,41,4,115
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,8,24,4,132
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Limited,8,38,8,149
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,8,12,3,145
BX36,47404,103321,6,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Limited,8,38,87,108
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,8,9,2,156
BX36,8208,103323,7,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Limited,8,48,13,150
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,8,8,26,138
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,8,32,48,124
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,8,9,21,116
BX36,22027,102533,10,E TREMONT AV/CROTONA AV,WB,Weekday,Limited,8,51,32,238
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,8,10,3,124
BX36,44232,103446,11,E TREMONT AV/3 AV,WB,Weekday,Limited,8,51,32,271
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,8,20,4,141
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,8,1,4,142
BX36,48689,102447,13,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Limited,8,45,105,250
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,8,25,8,160
BX36,48692,102450,14,W TREMONT AV/DAVIDSON AV,WB,Weekday,Limited,8,39,49,247
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,8,25,9,177
BX36,43537,100195,15,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Limited,8,46,42,257
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,8,29,12,198
BX36,10921,403652,17,W 181 ST/AMSTERDAM AV,WB,Weekday,Limited,8,1,58,214
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,8,26,11,245
BX36,43550,403653,18,W 181 ST/ST NICHOLAS AV,WB,Weekday,Limited,8,1,76,142
BX36,48143,404324,19,WADSWORTH AV/W 181 ST,WB,Weekday,Limited,8,0,81,63
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,8,25,23,262
BX36,21262,403670,20,W 179 ST/BROADWAY,WB,Weekday,Limited,8,0,64,0
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,8,35,22,274
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,8,27,18,284
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,8,39,26,297
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,8,19,44,294
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,8,51,80,275
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,8,44,64,272
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,8,13,27,264
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,8,46,36,275
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,8,18,15,278
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,8,19,32,280
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,8,2,72,233
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,8,0,96,140
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,8,1,79,63
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,8,0,65,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,9,39,0,39
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Limited,9,2,0,2
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,9,23,1,62
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Limited,9,1,0,3
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,9,12,1,72
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Limited,9,2,0,6
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,9,41,2,111
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Limited,9,7,0,13
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,9,30,2,138
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Limited,9,3,1,16
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,9,11,3,144
BX36,47404,103321,6,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Limited,9,5,10,17
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,9,5,4,145
BX36,8208,103323,7,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Limited,9,7,1,27
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,9,13,22,133
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,9,41,43,131
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,9,8,21,117
BX36,22027,102533,10,E TREMONT AV/CROTONA AV,WB,Weekday,Limited,9,13,10,73
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,9,5,3,119
BX36,44232,103446,11,E TREMONT AV/3 AV,WB,Weekday,Limited,9,21,9,97
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,9,18,5,132
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,9,1,3,130
BX36,48689,102447,13,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Limited,9,19,42,104
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,9,17,8,139
BX36,48692,102450,14,W TREMONT AV/DAVIDSON AV,WB,Weekday,Limited,9,22,22,111
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,9,19,7,147
BX36,43537,100195,15,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Limited,9,22,17,126
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,9,25,11,161
BX36,10921,403652,17,W 181 ST/AMSTERDAM AV,WB,Weekday,Limited,9,1,36,103
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,9,21,11,215
BX36,43550,403653,18,W 181 ST/ST NICHOLAS AV,WB,Weekday,Limited,9,0,43,62
BX36,48143,404324,19,WADSWORTH AV/W 181 ST,WB,Weekday,Limited,9,0,37,26
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,9,27,18,231
BX36,21262,403670,20,W 179 ST/BROADWAY,WB,Weekday,Limited,9,0,28,0
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,9,32,14,248
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,9,23,16,249
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,9,34,21,269
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,9,12,27,253
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,9,35,65,217
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,9,27,45,197
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,9,10,14,194
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,9,44,16,226
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,9,11,11,226
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,9,12,22,217
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,9,4,50,183
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,9,0,71,117
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,9,0,65,51
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,9,0,53,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,10,29,0,29
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,10,19,0,45
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,10,8,1,51
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,10,36,2,87
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,10,21,2,104
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,10,9,4,109
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,10,6,3,113
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,10,9,19,104
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,10,29,39,96
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,10,7,17,89
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,10,5,5,88
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,10,12,4,96
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,10,1,2,98
BX36,48689,102447,13,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Limited,10,0,0,1
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,10,13,5,105
BX36,48692,102450,14,W TREMONT AV/DAVIDSON AV,WB,Weekday,Limited,10,0,0,1
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,10,18,7,122
BX36,43537,100195,15,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Limited,10,0,0,2
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,10,25,7,140
BX36,10921,403652,17,W 181 ST/AMSTERDAM AV,WB,Weekday,Limited,10,0,0,4
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,10,16,11,178
BX36,43550,403653,18,W 181 ST/ST NICHOLAS AV,WB,Weekday,Limited,10,0,1,3
BX36,48143,404324,19,WADSWORTH AV/W 181 ST,WB,Weekday,Limited,10,0,2,2
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,10,24,15,197
BX36,21262,403670,20,W 179 ST/BROADWAY,WB,Weekday,Limited,10,0,2,0
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,10,31,17,215
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,10,24,15,225
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,10,36,17,238
